name,protein,fat,carbo,unit,gram,image_url,ancestry,kcal
納豆オクラそば(オクラ納豆そば/納豆オクラ蕎麦),18.62,3.99,64.61,1人前,429.0,https://cdn.slism.jp/calorie/foodImages/201915.jpg,1137,365
おろしうどん(大根おろしうどん),10.15,1.01,68.93,1人前,505.0,https://cdn.slism.jp/calorie/foodImages/201934.jpg,1137,338
納豆たくあんトースト(沢庵納豆トースト/たくあん納豆トースト),14.19,15.75,35.09,一枚,135.0,https://cdn.slism.jp/calorie/foodImages/201931.jpg,1137,338
おろしそば(大根おろしそば),13.78,1.52,63.46,1人前,475.0,https://cdn.slism.jp/calorie/foodImages/201933.jpg,1137,323
納豆餅(もち納豆/餅納豆),6.65,2.96,28.77,1個,78.3,https://cdn.slism.jp/calorie/foodImages/201904.jpg,1137,172
からみ餅(辛味もち/辛味餅/大根おろし餅/お餅大根おろし),2.76,0.45,27.81,1個,106.0,https://cdn.slism.jp/calorie/foodImages/201932.jpg,1137,131
しめ鯖寿司(しめさば寿司/寿司しめ鯖),4.26,5.55,7.75,1貫,41.0,https://cdn.slism.jp/calorie/foodImages/201877.jpg,1137,103
筋子寿司(すし筋子),6.89,3.67,7.86,1貫,41.6,https://cdn.slism.jp/calorie/foodImages/201881.jpg,1137,92
ハマチ寿司(寿司ハマチ/寿司はまち),4.48,3.81,7.47,1貫,41.0,https://cdn.slism.jp/calorie/foodImages/201870.jpg,1137,86
ぶり寿司(ブリ寿司./寿司ブリ),4.82,3.69,7.47,1貫,41.0,https://cdn.slism.jp/calorie/foodImages/201871.jpg,1137,86
イワシ寿司(寿司いわし),4.50,2.95,7.55,1貫,41.0,https://cdn.slism.jp/calorie/foodImages/201878.jpg,1137,78
穴子寿司(あなご寿司/寿司穴子),4.15,2.03,9.07,1貫,45.5,https://cdn.slism.jp/calorie/foodImages/201876.jpg,1137,74
鯛寿司(寿司たい/タイ寿司),4.88,2.33,7.43,1貫,41.0,https://cdn.slism.jp/calorie/foodImages/201867.jpg,1137,74
たまご寿司(玉子寿司/寿司たまご),3.24,2.45,9.01,1貫,46.0,https://cdn.slism.jp/calorie/foodImages/201868.jpg,1137,73
サーモン寿司(寿司サーモン),5.04,1.07,7.43,1貫,41.0,https://cdn.slism.jp/calorie/foodImages/201873.jpg,1137,63
カンパチ寿司(かんぱち寿司),4.74,1.01,7.43,1貫,41.0,https://cdn.slism.jp/calorie/foodImages/201872.jpg,1137,61
マグロ寿司(寿司マグロ),5.82,0.45,7.43,1貫,41.0,https://cdn.slism.jp/calorie/foodImages/201866.jpg,1137,60
ヒラメ寿司(寿司ヒラメ/ひらめ寿司),4.78,0.91,7.41,1貫,41.0,https://cdn.slism.jp/calorie/foodImages/201886.jpg,1137,60
アジ寿司(寿司アジ),4.68,0.87,7.43,1貫,41.0,https://cdn.slism.jp/calorie/foodImages/201875.jpg,1137,59
つぶ貝寿司(寿司つぶ貝),4.10,0.21,7.87,1貫,41.0,https://cdn.slism.jp/calorie/foodImages/201879.jpg,1137,52
ホタテ寿司(帆立寿司/ほたて寿司),3.23,0.19,8.15,1貫,36.0,https://cdn.slism.jp/calorie/foodImages/201869.jpg,1137,50
タコ寿司(寿司タコ),3.82,0.31,7.43,1貫,41.0,https://cdn.slism.jp/calorie/foodImages/201865.jpg,1137,50
ホッキ貝寿司(ほっき寿司/北寄貝寿司),2.76,0.39,8.17,1貫,41.0,https://cdn.slism.jp/calorie/foodImages/201874.jpg,1137,50
赤貝寿司(寿司赤貝),3.24,0.23,8.11,1貫,41.0,https://cdn.slism.jp/calorie/foodImages/201880.jpg,1137,50
数の子寿司(寿司数の子),2.04,0.47,7.47,1貫,31.0,https://cdn.slism.jp/calorie/foodImages/201884.jpg,1137,44
アワビ寿司(あわび寿司/寿司アワビ),1.81,0.20,7.81,1貫,31.0,https://cdn.slism.jp/calorie/foodImages/201885.jpg,1137,42
ズワイガニ寿司(ずわいがに寿司/寿司ズワイガニ),1.93,0.21,7.42,1貫,31.0,https://cdn.slism.jp/calorie/foodImages/201882.jpg,1137,41
さんま丼(サンマ丼),44.07,48.76,98.96,1人前,479.0,https://cdn.slism.jp/calorie/foodImages/201989.jpg,1137,1059
生ハムトマトクリームパスタ(生ハムとトマトのクリームスパゲティ),46.82,40.58,83.06,1人前,543.2,https://cdn.slism.jp/calorie/foodImages/202034.jpg,1137,913
生ハムクリームパスタ(生ハムパスタクリーム),46.21,40.51,79.17,1人前,463.0,https://cdn.slism.jp/calorie/foodImages/202033.jpg,1137,894
生ハムカルボナーラ(カルボナーラ生ハム/生ハムパスタカルボナーラ),35.14,43.45,73.31,1人前,409.1,https://cdn.slism.jp/calorie/foodImages/202029.jpg,1137,855
キムチマヨネーズチャーハン(キムチマヨネーズ炒飯),15.88,40.21,100.13,1人前,420.2,https://cdn.slism.jp/calorie/foodImages/202042.jpg,1137,853
生ハムアボカドパスタ(生ハムアボカドスパゲッティ/生ハムアボカドの冷製パスタ),22.01,32.34,75.85,1人前,365.0,https://cdn.slism.jp/calorie/foodImages/202028.jpg,1137,690
生ハムアスパラクリームパスタ(生ハムアスパラクリームスパゲティ),27.68,26.75,80.20,1人前,466.0,https://cdn.slism.jp/calorie/foodImages/202026.jpg,1137,690
たらこクリームパスタ　(たらこクリームスパゲッティ),24.07,25.93,81.56,1人前,394.0,https://cdn.slism.jp/calorie/foodImages/202004.jpg,1137,678
たらこチャーハン(たらこ炒飯／タラコ炒めご飯),21.19,21.12,94.37,1人前,370.5,https://cdn.slism.jp/calorie/foodImages/201995.jpg,1137,674
キムチマヨネーズ丼(キムチマヨネーズご飯),8.25,19.00,101.50,1人前,334.0,https://cdn.slism.jp/calorie/foodImages/202041.jpg,1137,628
生ハムトマトパスタ(生ハムトマトの冷製パスタ/生ハムパスタトマト),21.65,19.48,80.14,1人前,462.7,https://cdn.slism.jp/calorie/foodImages/202032.jpg,1137,597
生ハムほうれん草パスタ(生ハムとホウレンソウのスパゲッティ),22.66,19.72,75.37,1人前,397.5,https://cdn.slism.jp/calorie/foodImages/202031.jpg,1137,584
生ハムキャベツパスタ(生ハムとキャベツのスパゲッティ),21.48,19.44,76.44,1人前,377.5,https://cdn.slism.jp/calorie/foodImages/202030.jpg,1137,581
生ハムペペロンチーノ(生ハムパスタペペロンチーノ),21.19,19.50,75.18,1人前,307.5,https://cdn.slism.jp/calorie/foodImages/202027.jpg,1137,581
カンパチ丼(かんぱち丼/間八丼),28.57,5.35,99.04,1人前,374.0,https://cdn.slism.jp/calorie/foodImages/201979.jpg,1137,580
キムチ焼きうどん(焼うどんキムチ／豚キムチやきうどん),13.69,23.89,63.24,1人前,392.3,https://cdn.slism.jp/calorie/foodImages/202046.jpg,1137,541
とろろそうめん(とろろ素麺/山かけそうめん/とろろ素麺),17.06,1.94,108.32,1人前,540.0,https://cdn.slism.jp/calorie/foodImages/201944.jpg,1137,535
オクラトマトパスタ(オクラとトマトのスパゲティ),15.42,14.45,78.87,1人前,389.5,https://cdn.slism.jp/calorie/foodImages/201942.jpg,1137,522
たらこマヨネーズご飯(たらこマヨネーズごはん),12.97,19.95,62.38,1膳,232.0,https://cdn.slism.jp/calorie/foodImages/201998.jpg,1137,492
たらこクリームうどん　(タラコクリームうどん),19.77,14.49,66.72,1人前,463.0,https://cdn.slism.jp/calorie/foodImages/202005.jpg,1137,491
明太子クリームうどん(うどんクリーム明太子),17.86,13.88,67.37,1人前,458.0,https://cdn.slism.jp/calorie/foodImages/202009.jpg,1137,481
キムチうどん(うどんキムチ／豚キムチうどん),16.79,8.48,80.29,1人前,569.0,https://cdn.slism.jp/calorie/foodImages/202045.jpg,1137,478
納豆卵かけご飯(卵かけご飯納豆),20.77,11.62,63.72,1膳,278.0,https://cdn.slism.jp/calorie/foodImages/201948.jpg,1137,456
キムチ焼きそば(焼きそばキムチ/キムチやきそば),10.99,13.87,66.00,1人前,335.0,https://cdn.slism.jp/calorie/foodImages/202039.jpg,1137,446
明太子バターうどん(うどんバター明太子),13.35,16.40,53.40,1人前,296.0,https://cdn.slism.jp/calorie/foodImages/202010.jpg,1137,426
卵かけご飯チーズ(チーズ卵かけご飯),16.61,11.32,57.88,1膳,246.0,https://cdn.slism.jp/calorie/foodImages/201947.jpg,1137,418
たらこバター醤油ご飯(バター醤油タラコご飯),12.65,11.62,61.31,1膳,220.0,https://cdn.slism.jp/calorie/foodImages/201997.jpg,1137,414
卵かけご飯ごま油(ごま油卵かけご飯),12.53,10.63,57.65,1膳,232.0,https://cdn.slism.jp/calorie/foodImages/201950.jpg,1137,392
卵かけご飯オリーブオイル(オリーブオイル卵かけご飯),12.53,10.63,57.65,1膳,232.0,https://cdn.slism.jp/calorie/foodImages/201951.jpg,1137,392
けんちんうどん(けんちん汁うどん),11.75,3.92,68.48,1人前,612.0,https://cdn.slism.jp/calorie/foodImages/202051.jpg,1137,373
明太子リゾット(リゾット明太子),15.67,14.84,41.49,1人前,344.3,https://cdn.slism.jp/calorie/foodImages/202016.jpg,1137,365
けんちんそば(けんちん蕎麦/けんちん汁そば/けんちんソバ),15.36,4.42,62.97,1人前,582.0,https://cdn.slism.jp/calorie/foodImages/202050.jpg,1137,361
卵かけご飯鰹節(鰹節卵かけご飯/卵かけご飯おかか),13.66,6.68,57.67,1膳,229.5,https://cdn.slism.jp/calorie/foodImages/201949.jpg,1137,360
とろろご飯(山かけご飯/とろろかけご飯),9.64,3.62,68.53,1膳,246.5,https://cdn.slism.jp/calorie/foodImages/201943.jpg,1137,355
明太子卵焼き(卵焼き明太子),20.13,25.19,6.76,卵2個分,196.0,https://cdn.slism.jp/calorie/foodImages/202018.jpg,1137,351
たらこマヨネーズトースト(マヨネーズたらこトースト/たらこマヨネーズパン),9.42,20.49,28.64,1枚,97.0,https://cdn.slism.jp/calorie/foodImages/202000.jpg,1137,338
明太マヨトースト(明太子マヨネーズトースト),8.97,20.28,29.03,1枚,97.0,https://cdn.slism.jp/calorie/foodImages/202012.jpg,1137,336
たらこ茶漬け(タラコ茶漬け/お茶漬たらこ),10.07,3.05,62.96,1膳,396.5,https://cdn.slism.jp/calorie/foodImages/202001.jpg,1137,329
明太子茶漬け(お茶漬け明太子),9.63,2.85,63.36,1膳,396.5,https://cdn.slism.jp/calorie/foodImages/202017.jpg,1137,325
たらこご飯 (タラコごはん/タラコライス/生たらこご飯),11.19,1.88,59.49,1膳,190.0,https://cdn.slism.jp/calorie/foodImages/201996.jpg,1137,312
ソーセージマフィン(マフィンソーセージ),14.19,17.99,21.49,1個,115.5,https://cdn.slism.jp/calorie/foodImages/202053.jpg,1137,311
明太子ご飯(ご飯明太子/明太子ライス/めんたいごはん),9.25,1.31,60.11,1膳,185.0,https://cdn.slism.jp/calorie/foodImages/202015.jpg,1137,302
かぼすご飯(かぼすごはん),5.08,0.52,61.53,1膳,186.0,https://cdn.slism.jp/calorie/foodImages/201952.jpg,1137,281
そば寿司(蕎麦寿司/蕎麦ずし),11.37,2.12,53.78,1人前,244.0,https://cdn.slism.jp/calorie/foodImages/202049.jpg,1137,276
おろし醤油うどん(大根おろし醤油うどん),7.68,1.04,56.01,1人前,357.0,https://cdn.slism.jp/calorie/foodImages/202052.jpg,1137,271
たらこトースト (たらこパン/たらこバタートースト),9.65,11.49,28.54,1枚,86.0,https://cdn.slism.jp/calorie/foodImages/201999.jpg,1137,256
明太子トースト(食パン明太子/明太子トースター),9.20,11.28,28.93,1枚,86.0,https://cdn.slism.jp/calorie/foodImages/202011.jpg,1137,254
りんごご飯(りんご炊込みご飯/林檎ごはん/アップルライス),3.96,0.57,51.15,1膳,167.7,https://cdn.slism.jp/calorie/foodImages/201971.jpg,1137,233
そばがき(蕎麦がき/蕎麦掻き/かいもち),6.00,1.55,34.80,1人前,150.0,https://cdn.slism.jp/calorie/foodImages/202047.jpg,1137,182
麻婆チャーハン(麻婆炒飯/マーボーチャーハン・麻婆豆腐チャーハン),32.82,40.12,104.65,1人前,584.0,https://cdn.slism.jp/calorie/foodImages/202075.jpg,1137,940
豚キムチチャーハン(豚キムチャーハン/豚キムチ炒飯),19.78,32.52,99.09,1人前,426.2,https://cdn.slism.jp/calorie/foodImages/202095.jpg,1137,797
麻婆そうめん(そうめん麻婆/マーボーそうめん/麻婆素麺/麻婆豆腐そうめん),33.91,32.72,78.49,1人前,592.8,https://cdn.slism.jp/calorie/foodImages/202099.jpg,1137,782
麻婆そば(麻婆蕎麦/そば麻婆/マーボーそば/麻婆豆腐そば),36.95,33.51,66.32,1人前,582.8,https://cdn.slism.jp/calorie/foodImages/202100.jpg,1137,734
ビーフシチューリゾット(リゾットビーフシチュー/ビーフシチューリゾッタ),27.19,39.93,51.88,1人前,531.0,https://cdn.slism.jp/calorie/foodImages/202108.jpg,1137,722
オムカレー(オムライスカレー/カレーオムライス),24.80,25.58,86.65,1人前,551.2,https://cdn.slism.jp/calorie/foodImages/202073.jpg,1137,700
麻婆焼きそば(焼きそば麻婆/マーボー焼きそば),28.59,28.95,74.71,1人前,450.9,https://cdn.slism.jp/calorie/foodImages/202074.jpg,1137,694
麻婆うどん(うどん麻婆/マーボーうどん/麻婆豆腐うどん),30.46,32.62,58.54,1人前,552.8,https://cdn.slism.jp/calorie/foodImages/202098.jpg,1137,680
焼きそばカルボナーラ(カルボナーラ焼きそば),17.91,38.35,58.85,1人前,234.1,https://cdn.slism.jp/calorie/foodImages/202084.jpg,1137,672
明太子チャーハン(明太子炒飯/めんたいこチャーハン),20.30,20.67,95.14,1人前,370.5,https://cdn.slism.jp/calorie/foodImages/202096.jpg,1137,671
ツナ大根おろしパスタ(ツナおろしパスタ/大根おろしツナパスタ),28.31,26.21,74.73,1人前,411.5,https://cdn.slism.jp/calorie/foodImages/202101.jpg,1137,663
カレーチーズリゾット(リゾットカレーチーズ/カレーチーズリゾッタ),29.25,35.18,48.02,1人前,436.5,https://cdn.slism.jp/calorie/foodImages/202111.jpg,1137,646
バター醤油焼きそば(醤油バター焼きそば/バター醤油ヤキソバ),21.27,21.41,85.80,1人前,716.2,https://cdn.slism.jp/calorie/foodImages/202076.jpg,1137,616
辛子マヨネーズ焼きそば(焼きそば辛子マヨネーズ),16.01,26.68,71.86,1人前,304.9,https://cdn.slism.jp/calorie/foodImages/202088.jpg,1137,607
辛味噌焼きそば(辛味噌やきそば),15.90,21.60,78.25,1人前,345.0,https://cdn.slism.jp/calorie/foodImages/202086.jpg,1137,600
ケチャップ焼きそば(ナポリタン焼きそば/トマトケチャップ焼きそば/沖縄風焼きそば),13.96,24.90,74.39,1人前,297.1,https://cdn.slism.jp/calorie/foodImages/202082.jpg,1137,591
チーズ焼きそば(焼きそばチーズ/チーズヤキソバ),23.45,22.85,68.42,1人前,316.9,https://cdn.slism.jp/calorie/foodImages/202078.jpg,1137,589
味噌焼きそば(みそやきそば/みそ焼きそば/焼きそば味噌),14.85,21.45,76.55,1人前,327.0,https://cdn.slism.jp/calorie/foodImages/202085.jpg,1137,585
醤油焼きそば(焼きそば醤油/しょうゆやきそば),15.25,25.20,67.98,1人前,358.0,https://cdn.slism.jp/calorie/foodImages/202089.jpg,1137,580
焼きそばペペロンチーノ(ペペロンチーノ焼きそば),15.67,16.39,91.04,1人前,287.0,https://cdn.slism.jp/calorie/foodImages/202090.jpg,1137,580
塩昆布チャーハン(塩昆布炒飯),8.04,15.81,97.67,1人前,291.2,https://cdn.slism.jp/calorie/foodImages/202103.jpg,1137,574
明太マヨ焼きそば(明太子マヨネーズやきそば),14.23,29.05,60.09,1人前,214.7,https://cdn.slism.jp/calorie/foodImages/202080.jpg,1137,573
カレー焼きそば(焼きそばカレー/カレーやきそば),14.34,25.49,64.48,1人前,339.0,https://cdn.slism.jp/calorie/foodImages/202081.jpg,1137,563
柚子胡椒焼きそば(ゆずこしょう焼きそば),14.41,25.53,65.05,1人前,347.3,https://cdn.slism.jp/calorie/foodImages/202094.jpg,1137,563
豚キムチ焼きそば(焼きそば豚キムチ/豚キムチやきそば),15.28,24.25,66.03,1人前,362.0,https://cdn.slism.jp/calorie/foodImages/202093.jpg,1137,561
にんにく焼きそば(焼きそばガーリック/塩ガーリック焼きそば/塩焼きそばにんにく),14.30,25.21,64.16,1人前,342.0,https://cdn.slism.jp/calorie/foodImages/202087.jpg,1137,557
カレーリゾット(リゾットカレー/カレーリゾッタ),22.52,28.67,47.69,1人前,412.5,https://cdn.slism.jp/calorie/foodImages/202110.jpg,1137,553
レモン焼きそば(焼きそばレモン),13.19,25.13,63.94,1人前,292.5,https://cdn.slism.jp/calorie/foodImages/202092.jpg,1137,550
柚子胡椒チャーハン(ゆずこしょうチャーハン/柚子胡椒炒飯),17.81,7.26,95.76,1人前,354.0,https://cdn.slism.jp/calorie/foodImages/202097.jpg,1137,542
クラムチャウダーリゾット(クラムチャウダーリゾッタ),15.78,23.95,62.96,1人前,394.5,https://cdn.slism.jp/calorie/foodImages/202115.jpg,1137,540
焼きそばミートソース(ミートソース焼きそば),11.77,19.56,67.91,1人前,263.3,https://cdn.slism.jp/calorie/foodImages/202083.jpg,1137,511
塩昆布パスタ(塩昆布スパゲッティ),16.68,14.55,78.80,1人前,309.5,https://cdn.slism.jp/calorie/foodImages/202102.jpg,1137,511
たらこ焼きそば(タラコ焼きそば/たらこバター焼きそば/たらこヤキソバ),15.91,16.08,58.65,1人前,201.7,https://cdn.slism.jp/calorie/foodImages/202077.jpg,1137,456
塩昆布焼きそば(焼きそば塩昆布),11.36,14.77,67.86,1人前,260.0,https://cdn.slism.jp/calorie/foodImages/202091.jpg,1137,447
明太子焼きそば(焼きそば明太子/明太ヤキソバ),13.97,15.50,59.29,1人前,196.7,https://cdn.slism.jp/calorie/foodImages/202079.jpg,1137,447
ソーセージエッグマフィン(ソーセージと目玉焼きのマフィン),21.62,28.19,22.02,1個,182.0,https://cdn.slism.jp/calorie/foodImages/202054.jpg,1137,440
きのこリゾット(リゾットきのこ/きのこリゾッタ),18.34,20.09,38.14,1人前,416.8,https://cdn.slism.jp/calorie/foodImages/202105.jpg,1137,404
シチューリゾット(シチューリゾッタ/クリームシチューリゾット),12.15,15.10,47.32,1人前,314.0,https://cdn.slism.jp/calorie/foodImages/202109.jpg,1137,389
コーンスープリゾット(コーンクリームリゾット/コーンリゾット/コーンポタージュリゾット),10.35,10.28,60.83,1人前,356.8,https://cdn.slism.jp/calorie/foodImages/202112.jpg,1137,382
牛乳リゾット(ミルクリゾット/リゾット牛乳/ミルクリゾッタ),10.92,13.06,44.84,1人前,285.8,https://cdn.slism.jp/calorie/foodImages/202107.jpg,1137,346
はらこ飯(腹子飯/はらこめし/鮭イクラご飯/シャケいくら炊込みご飯),21.25,4.80,48.76,1人前,217.3,https://cdn.slism.jp/calorie/foodImages/202062.jpg,1137,341
焼きおにぎりリゾット(リゾット焼きおにぎり),13.21,12.53,41.64,1人前,298.3,https://cdn.slism.jp/calorie/foodImages/202106.jpg,1137,340
ホタテの炊き込みご飯(ホタテご飯),19.50,1.56,50.47,1人前,305.7,https://cdn.slism.jp/calorie/foodImages/202060.jpg,1137,309
ポタージュリゾット(リゾットポタージュ/ポタージュリゾッタ),7.92,9.19,46.84,1人前,334.1,https://cdn.slism.jp/calorie/foodImages/202113.jpg,1137,307
小倉マフィン(あんこマフィン/餡マフィン),4.58,10.13,41.15,1個,88.7,https://cdn.slism.jp/calorie/foodImages/202055.jpg,1137,277
